4312s - 2008 through 2011									
Filled Catalog Item Name: KIT - COMMAND REPEATER AND Inc Calendar Year: 									
Inc Number: Ascending order; Req Number Sort Key: Ascending order									
Inc Calendar Year: 2008									
Inc GACC Org Name: Northern California Coordination Center									
Inc Disp Org Name	Inc Number	Inc Name	Inc Type	Req Number	Assignment Name	Res Prov Org Unit Code	Mob ETD	Demob ETA	Days Assigned
Tucson Interagency Dispatch Center	AZ-CNF-000042	BEAR	Fire - Wildfire	E-145	Kit Command Repeater-4312-C167 (4312) (ID-FCK)	ID-FCK	"May 9, 2009 12:00:00 PM"	"May 12, 2009 4:30:00 PM"	4
Flagstaff Interagency Dispatch Center	AZ-COF-000099	TAYLOR	Fire - Wildfire	E-2	Kit Command Repeater-4312-C195 - C9 (4312) (ID-FCK)	ID-FCK	"Aug 16, 2009 7:30:00 PM"	"Aug 31, 2009 12:00:00 AM"	15
Flagstaff Interagency Dispatch Center	AZ-COF-000099	TAYLOR	Fire - Wildfire	E-2	Kit Command Repeater-4312-C195 - C9 (4312) (ID-FCK)	ID-FCK	"Aug 16, 2009 7:30:00 PM"	"Aug 31, 2009 12:00:00 AM"	16
Williams Interagency Dispatch Center	AZ-GCP-000059	ASPEN	Fire - Wildfire	E-11	Kit Command Repeater-4312-C157 - C18 (4312) (ID-FCK)	ID-FCK	"Aug 4, 2009 10:45:00 AM"	"Aug 26, 2009 8:00:00 AM"	23
Williams Interagency Dispatch Center	AZ-KNF-000455	CROSS FIRE	Fire - Wildfire	E-12.6	Kit Command Repeater-4312-C052 - (C28) (ID-FCK)	ID-FCK	"Jul 13, 2009 8:30:00 AM"	"Jul 24, 2009 2:00:00 PM"	12
Williams Interagency Dispatch Center	AZ-KNF-000585	WILD HORSE FIRE	Fire - Wildfire	E-4.10	Kit Command Repeater-4312-C081 (4312) (ID-FCK)	ID-FCK	"Jul 31, 2009 5:00:00 AM"	"Aug 1, 2009 3:04:08 PM"	2
Williams Interagency Dispatch Center	AZ-KNF-000703	WILD HORSE COMPLEX	Fire - Wildfire	E-9.9	Kit ICS Starter-4390-S039 (4390) (ID-FCK)	ID-FCK	"Aug 1, 2009 3:04:08 PM"	"Aug 11, 2009 7:00:00 PM"	11
Williams Interagency Dispatch Center	AZ-KNF-001050	TWIN	Fire - Wildfire	E-9.3	Kit Command Repeater-4312-C171 (4312) (ID-FCK)	ID-FCK	"Oct 2, 2009 7:00:00 PM"	"Oct 8, 2009 4:00:00 PM"	7
Williams Interagency Dispatch Center	AZ-KNF-001050	TWIN	Fire - Wildfire	E-39	Kit Command Repeater-4312-C146 - C8 (4312) (ID-FCK)	ID-FCK	"Oct 3, 2009 3:00:00 PM"	"Oct 28, 2009 1:30:00 PM"	26
Phoenix Interagency Dispatch Center	AZ-SCA-000212	BEAR CANYON	Fire - Wildfire	E-18.5	Kit Command Repeater-4312-C184 (4312) (ID-FCK)	ID-FCK	"Jul 31, 2009 5:00:00 PM"	"Aug 19, 2009 12:00:00 AM"	19
Phoenix Interagency Dispatch Center	AZ-SCA-000212	BEAR CANYON	Fire - Wildfire	E-18.5	Kit Command Repeater-4312-C184 (4312) (ID-FCK)	ID-FCK	"Jul 31, 2009 5:00:00 PM"	"Aug 19, 2009 12:00:00 AM"	20
Phoenix Interagency Dispatch Center	AZ-SCA-000212	BEAR CANYON	Fire - Wildfire	E-47	Kit Command Repeater-4312-C163 -C11 (ID-FCK)	ID-FCK	"Jul 14, 2009 7:00:00 AM"	"Aug 19, 2009 12:00:00 AM"	36
Phoenix Interagency Dispatch Center	AZ-SCA-000212	BEAR CANYON	Fire - Wildfire	E-47	Kit Command Repeater-4312-C163 -C11 (ID-FCK)	ID-FCK	"Jul 14, 2009 7:00:00 AM"	"Aug 19, 2009 12:00:00 AM"	37
Phoenix Interagency Dispatch Center	AZ-TNF-000020	DRIPPING SPRINGS	Fire - Wildfire	E-9.6	Kit Command Repeater-4312-C192  (4312) (ID-FCK)	ID-FCK	"Apr 28, 2009 4:00:00 AM"	"May 5, 2009 2:00:00 PM"	8
Phoenix Interagency Dispatch Center	AZ-TNF-000039	PIONEER	Fire - Wildfire	E-34	Kit Command Repeater-4312-C146 - C8 (4312) (ID-FCK)	ID-FCK	"Jun 8, 2009 6:45:00 PM"	"Jun 19, 2009 12:00:00 AM"	12
Phoenix Interagency Dispatch Center	AZ-TNF-000100	WATER WHEEL	Fire - Wildfire	E-4.4	Kit Command Repeater-4312-C173 (4312) (ID-FCK)	ID-FCK	"Aug 31, 2009 5:00:00 AM"	"Sep 11, 2009 3:00:00 PM"	12
Phoenix Interagency Dispatch Center	AZ-TNF-000100	WATER WHEEL	Fire - Wildfire	E-5	Kit Command Repeater-4312-C037 - C10 (4312) (ID-FCK)	ID-FCK	"Aug 31, 2009 8:45:00 AM"	"Sep 11, 2009 12:45:00 PM"	12
Silver City Interagency Dispatch Center	NM-GNF-000204	MEASON	Fire - Wildfire	E-16	Kit Command Repeater-4312-C065 - (C11) (ID-FCK)	ID-FCK	"Jun 8, 2009 8:50:00 PM"	"Jul 1, 2009 4:00:00 PM"	24
Silver City Interagency Dispatch Center	NM-GNF-000204	MEASON	Fire - Wildfire	E-35	Kit Command Repeater-4312-C033 (ID-FCK)	ID-FCK	"Jun 12, 2009 10:30:00 AM"	"Jun 17, 2009 12:00:00 AM"	5
Silver City Interagency Dispatch Center	NM-GNF-000204	MEASON	Fire - Wildfire	E-35	Kit Command Repeater-4312-C033 (ID-FCK)	ID-FCK	"Jun 12, 2009 10:30:00 AM"	"Jun 17, 2009 12:00:00 AM"	6
Silver City Interagency Dispatch Center	NM-GNF-000204	MEASON	Fire - Wildfire	E-48	Kit Command Repeater-4312-C037 (ID-FCK)	ID-FCK	"Jun 15, 2009 6:00:00 PM"	"Jul 1, 2009 4:00:00 PM"	17
Silver City Interagency Dispatch Center	NM-N3S-000230	PASCO	Fire - Wildfire	E-15	Kit Command Repeater-4312-C143 (4312) (ID-FCK)	ID-FCK	"Jun 12, 2009 6:50:00 PM"	"Jun 23, 2009 12:00:00 AM"	11
Silver City Interagency Dispatch Center	NM-N3S-000230	PASCO	Fire - Wildfire	E-15	Kit Command Repeater-4312-C143 (4312) (ID-FCK)	ID-FCK	"Jun 12, 2009 6:50:00 PM"	"Jun 23, 2009 12:00:00 AM"	12
Alamogordo Interagency Dispatch Center	NM-N5S-000227	TIMBERON	Fire - Wildfire	E-20	LINCOLN NATIONAL FOREST (NM-ADC)	NM-LNF	"May 6, 2009 8:05:00 PM"	"May 10, 2009 5:00:00 PM"	5
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-1.10	Kit Command Repeater-4312-C201 (4312) (ID-FCK)	ID-FCK	"Jan 28, 2009 3:00:00 PM"	"Jun 19, 2009 10:15:00 AM"	143
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-2.7	Kit Command Repeater-4312-C003 (4312) (ID-FCK)	ID-FCK	"Jan 28, 2009 2:00:00 PM"	"May 6, 2009 10:00:00 AM"	99
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-3.9	Kit Command Repeater-4312-C024  (4312) (ID-FCK)	ID-FCK	"Jan 28, 2009 2:00:00 PM"	"Jul 1, 2009 6:05:00 PM"	155
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-4.8	Kit Command Repeater-4312-C192  (4312) (ID-FCK)	ID-FCK	"Jan 28, 2009 3:00:00 PM"	"Apr 28, 2009 6:00:00 AM"	91
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-5.8	Kit Command Repeater-4312-C052 - (C28) (ID-FCK)	ID-FCK	"Apr 28, 2009 9:15:00 AM"	"Jul 13, 2009 10:00:00 AM"	77
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-6.3	Kit Command Repeater-4312-C037 - C10 (ID-FCK)	ID-FCK	"May 6, 2009 12:30:00 PM"	"Jun 15, 2009 7:00:00 PM"	41
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-6.11	Kit Command Repeater-4312-C003 (4312) (ID-FCK)	ID-FCK	"Jun 16, 2009 7:00:00 AM"	"Aug 10, 2009 6:00:00 PM"	56
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-7.5	Kit Command Repeater-4312-C184 (4312) (ID-FCK)	ID-FCK	"Jun 8, 2009 3:00:00 PM"	"Jul 31, 2009 9:00:00 PM"	54
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-8.9	Kit Command Repeater-4312-C081 (4312) (ID-FCK)	ID-FCK	"Jun 8, 2009 2:55:00 PM"	"Jul 31, 2009 10:00:00 AM"	54
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-11.3	Kit Command Repeater-4312-C122 (4312) (ID-FCK)	ID-FCK	"Jul 31, 2009 3:25:00 PM"	"Aug 27, 2009 4:00:00 PM"	28
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-13.8	Kit Command Repeater-4312-C145 (4312) (ID-FCK)	ID-FCK	"Aug 10, 2009 2:30:00 PM"	"Oct 1, 2009 7:00:00 AM"	53
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-14.6	Kit Command Repeater-4312-C173 (4312) (ID-FCK)	ID-FCK	"Aug 16, 2009 7:30:00 PM"	"Aug 31, 2009 8:00:00 AM"	16
Southwest Area Coordination Center	NM-R03-000003	2009 RADIO PREPOSITION	Preparedness/Preposition	E-15.5	Kit Command Repeater-4312-C171 (4312) (ID-FCK)	ID-FCK	"Aug 31, 2009 8:45:00 AM"	"Oct 2, 2009 9:00:00 PM"	33
Southwest Area Coordination Center	NM-R03-000017	FY2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-2.2	Kit Command Repeater-4312-C145 (4312) (ID-FCK)	ID-FCK	"Oct 1, 2009 7:00:00 AM"	"Nov 4, 2009 8:00:00 PM"	35
Silver City Interagency Dispatch Center	NM-SCD-000004	SOCORRO BLM PELONA RX	Fire - Prescribed	E-1	Kit Command Repeater-4312-C026 (4312) (ID-FCK)	ID-FCK	"Jul 14, 2009 12:00:00 AM"	"Jul 15, 2009 12:00:00 PM"	2
Silver City Interagency Dispatch Center	NM-SCD-000004	SOCORRO BLM PELONA RX	Fire - Prescribed	E-1	Kit Command Repeater-4312-C026 (4312) (ID-FCK)	ID-FCK	"Jul 14, 2009 12:00:00 AM"	"Jul 15, 2009 12:00:00 PM"	3
Santa Fe Interagency Dispatch Center	NM-SNF-000071	RAINBOW 2009	Other Support	E-1	Kit Command Repeater-4312-C175 (ID-FCK)	ID-FCK	"Jun 13, 2009 4:55:00 PM"	"Jul 22, 2009 12:00:00 AM"	39
Santa Fe Interagency Dispatch Center	NM-SNF-000071	RAINBOW 2009	Other Support	E-1	Kit Command Repeater-4312-C175 (ID-FCK)	ID-FCK	"Jun 13, 2009 4:55:00 PM"	"Jul 22, 2009 12:00:00 AM"	40
Inc GACC Org Name: Western Great Basin Coordination Center									
Inc Disp Org Name	Inc Number	Inc Name	Inc Type	Req Number	Assignment Name	Res Prov Org Unit Code	Mob ETD	Demob ETA	Days Assigned
Sierra Front Interagency Dispatch Center	NV-CCD-000431	2009 CCD PRESUPPRESSION	Preparedness/Preposition	E-1.5	Kit Command Repeater-4312-C062 (4312) (ID-FCK)	ID-FCK	"Jul 25, 2009 5:00:00 AM"	"Aug 24, 2009 9:00:00 PM"	31
Sierra Front Interagency Dispatch Center	NV-CCD-000431	2009 CCD PRESUPPRESSION	Preparedness/Preposition	E-2.7	Kit Command Repeater-4312-C154 (4312) (ID-FCK)	ID-FCK	"Aug 22, 2009 5:00:00 AM"	"Oct 12, 2009 8:05:00 AM"	52
Sierra Front Interagency Dispatch Center	NV-CCD-000660	REDROCK (SOUTH)	Fire - Wildfire	E-12.6	Kit Command Repeater-4312-C182 - (C12) (ID-FCK)	ID-FCK	"Jul 16, 2009 9:30:00 AM"	"Jul 21, 2009 8:00:00 PM"	6
Sierra Front Interagency Dispatch Center	NV-CCD-000660	REDROCK (SOUTH)	Fire - Wildfire	E-74	Kit Command Repeater-4312-C056 - C9 (ID-FCK)	ID-FCK	"Jul 17, 2009 8:30:00 AM"	"Jul 21, 2009 10:00:00 PM"	5
Sierra Front Interagency Dispatch Center	NV-CCD-000987	HOYT	Fire - Wildfire	E-8.5	Kit Command Repeater-4312-C062 (4312) (ID-FCK)	ID-FCK	"Aug 20, 2009 3:00:00 PM"	"Aug 24, 2009 9:00:00 PM"	5
Sierra Front Interagency Dispatch Center	NV-CCD-000987	HOYT	Fire - Wildfire	E-87	Kit Command Repeater-4312-C197 - C9 (4312) (ID-FCK)	ID-FCK	"Aug 22, 2009 10:30:00 AM"	"Aug 24, 2009 9:00:00 PM"	3
Elko Interagency Dispatch Center	NV-EKD-000194	2009 ELKO BLM PREPAREDNESS	Preparedness/Preposition	E-1.3	Kit Command Repeater-4312-C011 (4312) (ID-FCK)	ID-FCK	"Jul 25, 2009 8:00:00 AM"	"Nov 19, 2009 4:30:00 PM"	118
Inc GACC Org Name: 									
Inc Disp Org Name	Inc Number	Inc Name	Inc Type	Req Number	Assignment Name	Res Prov Org Unit Code	Mob ETD	Demob ETA	Days Assigned
National Incident Radio Support Cache	ID-FCK-000001	"S-258 COMT COURSE, PRESCOTT, AZ"	Training - Classroom	E-1	Kit Command Repeater-4312-C061 (4312) (ID-FCK)	ID-FCK	"Apr 3, 2009 12:00:00 AM"	"Apr 3, 2009 6:49:51 AM"	1
National Incident Radio Support Cache	ID-FCK-000001	"S-258 COMT COURSE, PRESCOTT, AZ"	Training - Classroom	E-1	Kit Command Repeater-4312-C061 (4312) (ID-FCK)	ID-FCK	"Apr 3, 2009 12:00:00 AM"	"Apr 3, 2009 6:49:51 AM"	2
National Incident Radio Support Cache	ID-FCK-000001	"S-258 COMT COURSE, PRESCOTT, AZ"	Training - Classroom	E-2	Kit Command Repeater-4312-C173 (4312) (ID-FCK)	ID-FCK	"Apr 3, 2009 12:00:00 AM"	"Apr 3, 2009 6:49:52 AM"	1
National Incident Radio Support Cache	ID-FCK-000001	"S-258 COMT COURSE, PRESCOTT, AZ"	Training - Classroom	E-2	Kit Command Repeater-4312-C173 (4312) (ID-FCK)	ID-FCK	"Apr 3, 2009 12:00:00 AM"	"Apr 3, 2009 6:49:52 AM"	2
National Incident Radio Support Cache	ID-FCK-000001	"S-258 COMT COURSE, PRESCOTT, AZ"	Training - Classroom	E-3	Kit Command Repeater-4312-C115 - C18  (ID-FCK)	ID-FCK	"Apr 3, 2009 12:00:00 AM"	"Apr 3, 2009 6:49:44 AM"	1
National Incident Radio Support Cache	ID-FCK-000001	"S-258 COMT COURSE, PRESCOTT, AZ"	Training - Classroom	E-3	Kit Command Repeater-4312-C115 - C18  (ID-FCK)	ID-FCK	"Apr 3, 2009 12:00:00 AM"	"Apr 3, 2009 6:49:44 AM"	2
National Incident Radio Support Cache	ID-FCK-000001	"S-258 COMT COURSE, PRESCOTT, AZ"	Training - Classroom	E-4	Kit Command Repeater-4312-C187 (4312) (ID-FCK)	ID-FCK	"Apr 3, 2009 12:00:00 AM"	"Apr 3, 2009 6:49:53 AM"	1
National Incident Radio Support Cache	ID-FCK-000001	"S-258 COMT COURSE, PRESCOTT, AZ"	Training - Classroom	E-4	Kit Command Repeater-4312-C187 (4312) (ID-FCK)	ID-FCK	"Apr 3, 2009 12:00:00 AM"	"Apr 3, 2009 6:49:53 AM"	2
National Incident Radio Support Cache	ID-FCK-000002	"S-258 COMT COURSE BOISE, ID"	Training - Classroom	E-1	Kit Command Repeater-4312-C151 (4312) (ID-FCK)	ID-FCK	"Mar 5, 2009 9:40:00 AM"	"Apr 10, 2009 9:05:47 AM"	37
National Incident Radio Support Cache	ID-FCK-000002	"S-258 COMT COURSE BOISE, ID"	Training - Classroom	E-2	Kit Command Repeater-4312-C123 - C22 (ID-FCK)	ID-FCK	"Mar 5, 2009 9:40:00 AM"	"Apr 10, 2009 9:06:28 AM"	37
National Incident Radio Support Cache	ID-FCK-000002	"S-258 COMT COURSE BOISE, ID"	Training - Classroom	E-3	Kit Command Repeater-4312-C025 (4312) (ID-FCK)	ID-FCK	"Mar 5, 2009 9:40:00 AM"	"Apr 10, 2009 9:06:28 AM"	37
National Incident Radio Support Cache	ID-FCK-000003	"S-258 COMT COURSE - REDDING, CA"	Training - Classroom	E-1	Kit Command Repeater-4312-C081 (4312) (ID-FCK)	ID-FCK	"Apr 14, 2009 3:10:00 PM"	"May 8, 2009 9:29:07 AM"	25
National Incident Radio Support Cache	ID-FCK-000003	"S-258 COMT COURSE - REDDING, CA"	Training - Classroom	E-2	Kit Command Repeater-4312-C143 (4312) (ID-FCK)	ID-FCK	"Apr 14, 2009 3:10:00 PM"	"May 8, 2009 9:29:16 AM"	25
National Incident Radio Support Cache	ID-FCK-000003	"S-258 COMT COURSE - REDDING, CA"	Training - Classroom	E-3	Kit Command Repeater-4312-C145 (4312) (ID-FCK)	ID-FCK	"Apr 14, 2009 3:10:00 PM"	"May 8, 2009 9:29:10 AM"	25
National Incident Radio Support Cache	ID-FCK-000003	"S-258 COMT COURSE - REDDING, CA"	Training - Classroom	E-4	Kit Command Repeater-4312-C047 -NRPA1 (ID-FCK)	ID-FCK	"Apr 14, 2009 3:10:00 PM"	"May 8, 2009 9:29:18 AM"	25
National Incident Radio Support Cache	ID-FCK-000004	"S-258; COMT COURSE - LOS ANGELES, CA"	Training - Classroom	E-1	Kit Command Repeater-4312-C031 - C26 (ID-FCK)	ID-FCK	"Apr 16, 2009 11:30:00 AM"	"May 11, 2009 1:30:46 PM"	26
National Incident Radio Support Cache	ID-FCK-000004	"S-258; COMT COURSE - LOS ANGELES, CA"	Training - Classroom	E-2	Kit Command Repeater-4312-C073 (4312) (ID-FCK)	ID-FCK	"Apr 16, 2009 11:30:00 AM"	"May 11, 2009 1:30:38 PM"	26
National Incident Radio Support Cache	ID-FCK-000004	"S-258; COMT COURSE - LOS ANGELES, CA"	Training - Classroom	E-3	Kit Command Repeater-4312-C175 - C13 (ID-FCK)	ID-FCK	"Apr 16, 2009 11:30:00 AM"	"May 11, 2009 1:30:47 PM"	26
National Incident Radio Support Cache	ID-FCK-000004	"S-258; COMT COURSE - LOS ANGELES, CA"	Training - Classroom	E-4	Kit Command Repeater-4312-C147 (4312) (ID-FCK)	ID-FCK	"Apr 16, 2009 11:30:00 AM"	"May 11, 2009 1:30:48 PM"	26
Inc Calendar Year: 2010									
Inc GACC Org Name: Alaska Interagency Coordination Center									
Inc Disp Org Name	Inc Number	Inc Name	Inc Type	Req Number	Assignment Name	Res Prov Org Unit Code	Mob ETD	Demob ETA	Days Assigned
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-1.3	Kit Command Repeater-4312-C101 (4312) (ID-FCK)	ID-FCK	"Mar 19, 2010 4:00:00 PM"	"May 27, 2010 4:00:00 PM"	70
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-2.4	Kit Command Repeater-4312-C132 (4312) (ID-FCK)	ID-FCK	"Mar 19, 2010 4:00:00 PM"	"May 29, 2010 2:25:00 PM"	72
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-3	Kit Command Repeater-4312-C195 - C9 (4312) (ID-FCK)	ID-FCK	"Apr 30, 2010 10:40:00 AM"	"Jun 1, 2010 6:00:00 PM"	33
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-4	Kit Command Repeater-4312-C186 - C8 (4312) (ID-FCK)	ID-FCK	"Apr 30, 2010 10:40:00 AM"	"May 27, 2010 6:00:00 PM"	28
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-5.4	Kit Command Repeater-4312-C204 (4312) (ID-FCK)	ID-FCK	"May 28, 2010 4:30:00 PM"	"Oct 18, 2010 5:00:00 AM"	144
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-6	Kit Command Repeater-4312-C033 (4312) (ID-FCK)	ID-FCK	"May 28, 2010 4:30:00 PM"	"Oct 18, 2010 4:55:00 AM"	144
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-7	Kit Command Repeater-4312-C106 (4312) (ID-FCK)	ID-FCK	"May 28, 2010 4:30:00 PM"	"May 29, 2010 1:45:00 PM"	2
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-8	Kit Command Repeater-4312-C096 - (C8) (ID-FCK)	ID-FCK	"May 28, 2010 4:30:00 PM"	"May 30, 2010 8:30:00 AM"	3
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-9.4	Kit Command Repeater-4312-C015  (4312) (ID-FCK)	ID-FCK	"May 30, 2010 12:30:00 PM"	"Oct 18, 2010 5:00:00 AM"	142
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-10	Kit Command Repeater-4312-C094 (4312) (ID-FCK)	ID-FCK	"May 30, 2010 12:30:00 PM"	"Jun 1, 2010 12:20:00 PM"	3
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-11	Kit Command Repeater-4312-C047 -NRPA1 (4312) (ID-FCK)	ID-FCK	"May 30, 2010 12:30:00 PM"	"Jun 1, 2010 11:00:00 AM"	3
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-17	Kit Command Repeater-4312-C037 (4312) (ID-FCK)	ID-FCK	"Jun 2, 2010 6:50:00 AM"	"Jun 5, 2010 8:00:00 PM"	4
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-18	Kit Command Repeater-4312-C196 - (C22) (ID-FCK)	ID-FCK	"Jun 2, 2010 6:50:00 AM"	"Jun 3, 2010 9:30:00 AM"	2
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-22	Kit Command Repeater-4312-C203 (4312) (ID-FCK)	ID-FCK	"Jun 4, 2010 12:40:00 PM"	"Jun 26, 2010 3:00:00 PM"	23
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-23	Kit Command Repeater-4312-C142 - (C8) (ID-FCK)	ID-FCK	"Jun 4, 2010 12:40:00 PM"	"Jun 5, 2010 5:25:00 PM"	2
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-24	Kit Command Repeater-4312-C123 (4312) (ID-FCK)	ID-FCK	"Jun 4, 2010 12:40:00 PM"	"Jun 27, 2010 6:00:00 PM"	24
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-28	Kit Command Repeater-4312-C196 - (C22) (4312) (ID-FCK)	ID-FCK	"Jun 28, 2010 6:10:00 PM"	"Jun 30, 2010 2:00:00 PM"	3
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-29	Kit Command Repeater-4312-C055 - (C23) (4312) (ID-FCK)	ID-FCK	"Jun 28, 2010 6:10:00 PM"	"Jul 5, 2010 7:00:00 PM"	8
Alaska Interagency Coordination Center	AK-ACC-000001	2010 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	E-35	Kit Command Repeater-4312-C091- (AFS #5) (4312) (ID-FCK)	ID-FCK	"Jul 7, 2010 6:25:00 AM"	"Jul 8, 2010 7:30:00 PM"	2
Delta Area Forestry Dispatch	AK-DAS-012219	GILLES CREEK	Fire - Wildfire	E-83	Kit Command Repeater-4312-C106 (4312) (ID-FCK)	ID-FCK	"May 29, 2010 12:15:00 PM"	"Jun 24, 2010 2:50:00 PM"	27
Delta Area Forestry Dispatch	AK-DAS-012219	GILLES CREEK	Fire - Wildfire	E-85.4	Kit Command Repeater-4312-C132 (4312) (ID-FCK)	ID-FCK	"May 29, 2010 2:00:00 PM"	"Jun 22, 2010 12:05:00 AM"	24
Delta Area Forestry Dispatch	AK-DAS-012219	GILLES CREEK	Fire - Wildfire	E-85.4	Kit Command Repeater-4312-C132 (4312) (ID-FCK)	ID-FCK	"May 29, 2010 2:00:00 PM"	"Jun 22, 2010 12:05:00 AM"	25
Delta Area Forestry Dispatch	AK-DAS-012219	GILLES CREEK	Fire - Wildfire	E-1037	Kit Command Repeater-4312-C086 - (C9) (ID-FCK)	ID-FCK	"Jun 1, 2010 6:30:00 PM"	"Jun 21, 2010 12:15:00 AM"	20
Delta Area Forestry Dispatch	AK-DAS-012219	GILLES CREEK	Fire - Wildfire	E-1037	Kit Command Repeater-4312-C086 - (C9) (ID-FCK)	ID-FCK	"Jun 1, 2010 6:30:00 PM"	"Jun 21, 2010 12:15:00 AM"	21
Delta Area Forestry Dispatch	AK-DAS-012219	GILLES CREEK	Fire - Wildfire	E-1075	Kit Command Repeater-4312-C196 - (C22) (ID-FCK)	ID-FCK	"Jun 3, 2010 9:00:00 AM"	"Jun 24, 2010 2:50:00 PM"	22
Fairbanks Area Forestry Dispatch	AK-FAS-011206	POPAVICH	Fire - Wildfire	E-6	Kit Command Repeater-4312-C096 - (C8) (ID-FCK)	ID-FCK	"May 30, 2010 8:00:00 AM"	"Jun 8, 2010 12:00:00 AM"	9
Fairbanks Area Forestry Dispatch	AK-FAS-011206	POPAVICH	Fire - Wildfire	E-6	Kit Command Repeater-4312-C096 - (C8) (ID-FCK)	ID-FCK	"May 30, 2010 8:00:00 AM"	"Jun 8, 2010 12:00:00 AM"	10
Galena Zone Dispatch	AK-GAD-000476	LOUIE CREEK	Fire - Wildfire	E-2	Kit Command Repeater-4312-C203 (4312) (ID-FCK)	ID-FCK	"Jun 26, 2010 12:00:00 PM"	"Jul 20, 2010 11:35:00 AM"	25
Galena Zone Dispatch	AK-GAD-000573	ELI RIVER	Fire - Wildfire	E-2	Kit Command Repeater-4312-C091- (AFS #5) (4312) (ID-FCK)	ID-FCK	"Jul 8, 2010 6:00:00 PM"	"Jul 28, 2010 3:30:00 PM"	21
Yukon Tanana Dispatch Center	AK-TAD-000128	TAD TOKLAT	Fire - Wildfire	E-8	"4312-AFSC1 KIT, RADIO, CMD REPEATER, AFS, C1 (AK-ACC)"	AK-AKD	"May 20, 2010 10:00:00 AM"	"Jun 5, 2010 8:00:00 AM"	17
Yukon Tanana Dispatch Center	AK-TAD-000128	TAD TOKLAT	Fire - Wildfire	E-13	"4312-AFSC2 KIT, RADIO, CMD REPEATER, AFS, C2 (AK-ACC)"	AK-AKD	"May 21, 2010 10:00:00 AM"	"Jun 5, 2010 8:00:00 AM"	16
